id,comment_text,toxicity,label_diasability
6088375,"How many people have unidentified mental problems that are flagged by being dragged down off a fence on a bridge? Fences on bridges aren't going to prevent ALL suicides, of course, but if they save one distraught person's life and direct them towards mental health treatment (while potentially preventing their body from killing you as you drive beneath the bridge) isn't that worth it? People commit suicide more often using prescription drugs but that doesn't usually kill anyone but themselves. We can't fix all the world's problems, but does that mean we shouldn't fix the ones we can?",non-toxic,psychiatric_or_mental_illness
6088915,A mentally deranged person could have drove a truck through the crowd and did more damage. Now I assume you want to ban trucks?,toxic,psychiatric_or_mental_illness
6090574,"Interesting that there are no initiatives on building resilience or - even better - antifragility. The latter is the concept that short term exposure to ideas that are challenging makes people stronger in the long run. This is analogous to the way that people build muscle or strengthen their immune system. It's fine to have resources in place, but we need to ensure that there are ways to prevent mental health problems in the first place.",non-toxic,psychiatric_or_mental_illness
6091538,"When the time came to put an end to declaring there was a stigma to rape, Women raised their voices demanding we stop and we stopped.

Where are the voices demanding w stop declaring there is a stigma to mental illnesses?",toxic,psychiatric_or_mental_illness
6093629,"Translator, I have never claimed that you said guns would deter crime.  Well, you support laws that reduce rates of fire, but not to the extent that they would prevent a massacre.  You have a right to your opinion.  If you want to have guns readily available to the general population, but to keep them away from people with mental health issues, I wonder if you could point to a psychological test or a battery of tests that cannot be faked that would identify them.  I could be mistaken, but I don't think the field of psychology has gone that far yet.  By the way, I don't mind if all gun owners are against me, as they comprise less than 25% of the population.",non-toxic,psychiatric_or_mental_illness
6093760,"Treatment for mental health issues is seriously underfunded in Canada.
However for suicide in particular the fact that most suicides are men and boys probably explains why it is not a national emergency.  Can you imagine the outcry if 75% of suicides were girls and women?",toxic,psychiatric_or_mental_illness
6093768,"""unprepared youth belittle those who truly deal with mental illness""
Not at all. It is recognizing that you cannot suddenly put people into stressful situations and hope for a good outcome when you have never taught them how to deal with disappointment, failure, competition, stress etc.
And regarding what you say about stigma, finding help etc.: Absolutely true and we need to do a better job!",non-toxic,psychiatric_or_mental_illness
6093783,"""that decades of research have failed to find any structural or other brain differences between patients with mental conditions""
I don't know where you get your ""info"" but, for example, schizophrenia is well known to be a chemical imbalance that is treatable.And somehow, despite your claims, they managed to come up with anti-depressants that actually work for the majority of people.",non-toxic,psychiatric_or_mental_illness
6094046,"The vast majority of mental health issues are over medicalized and should not be referred to as diseases. Social and family supports over the life span which meet income, child care, housing and food needs reduce stress and can prevent ""mental illness"". This includes parents having enough time to spend with their children, child neglect (and abuse) being a major cause of mental illness. These things are key before the age of 6 in order that children are ready to learn; readiness to learn in Grade 1 is associated with employability in adulthood. Proper education which teaches social skills and boundaries is key along with skill development through sports (which improves outcomes in school). How to work in teams, how to handle conflict, how to problem solve. How to talk to others, how to talk about oneself. Exposure to spirituality/religion (I.e. The concept of a higher power) is important when problems seem insurmountable. None of these suggestions is medical.",non-toxic,psychiatric_or_mental_illness
6095579,"Perhaps because the mentally ill are the ones making the rules or buying the laws?
  It was not a mentally healthy society that allowed him dozens of guns and thousands of rounds and 100 shot magazine or produced ways of making automatic weapons more easily available.
Or can you think of any other way of explaining it?",non-toxic,psychiatric_or_mental_illness
