id,comment_text,toxicity,label_sexual_orientation
267813,"I know when it be great if anyone that exercised their 1st ammendment rights had to pay a tax?

And the other tax free property known for sexually abusing kids is the school system.

So the Catholic was known for having a gay priest problem so therfore they should be more accepting of gays? Thats a liberal good idea for you.",toxic,homosexual_gay_or_lesbian
268071,"Face palm I think my issue with this is that they need to end their contract with alyeska then the problem is solved; only the Catholics want to make an issue where there isn't one; generally a homosexual has no desire to be marred by someone who wouldn't accept them anyways; but in ""Catholic owned bldgs?"" If it's a destination spot frequented by all then maybe you should stop operating with them.  Then the issue is mute.",toxic,homosexual_gay_or_lesbian
270496,The CDC has reported that drug and alcohol consumption is a behavioral factor of concern among homosexual people. So may this played a role in her bad choice to drive under the influence who knows for sure?,toxic,homosexual_gay_or_lesbian
271762,"What I'm looking for in political representatives are people who put people first; muslim, christian, atheist, gay, straight, man, woman, trans, ---The people who actually make up our nation and our world.  I don't want someone who views his or her office through the narrow confines of ANY religion:  The law and the constitution have to come first in that job, and the ability to represent all people who happen to be citizens on that criteria alone.  Our ongoing experiment in liberty is too important to have it otherwise.",non-toxic,homosexual_gay_or_lesbian
273445,F #3 was already covered by Keller's Planned Parenthood in schools.  Too bad gay marriage is now legal.  That was always good for wedging up the base.  Though the Juneau bishop was recently testifying that the Catholic church needed legislation to protect it from gays who demand to be married in the church.  So that one scores a twofer.,non-toxic,homosexual_gay_or_lesbian
274311,"While agree whole heartedly with Outsider's perspective I would add the following. 

[1]. The whole issue of abortion would have been and would certainly be better handled on a State by State bases by the voters of each State. 

[2]. The SCOTUS was never intended to act as an activist court in any matter of the law their existence is to interpret law not write new laws.  Roe vs. Wade, homosexual marriage are such examples.

[3]. Abortion should not be funded by federal or State tax dollars with only three exceptions rape, incest, and the medical verification of the potential loss of the mothers life. 

[4]. I believe one would be hard pressed to find many individuals who hold firmly to a 100% pro-life stance. While I personally do not support abortion i.e., a form of terminal birth-control on demand, I do support abortion in cases of rape, incest and a medical verification of the potential loss of the mothers life.",non-toxic,homosexual_gay_or_lesbian
275058,"The accused youth likely has some serious mental health issues that apparently have gotten him in trouble before.  The fact that he is homeless is not in and of itself a cause of murderous behavior nor is his skin color.  

The term ""bum"" is insulting to the homeless population which includes women fleeing abusive partner relationships; children and youth escaping mental and physical abuse, including sexual abuse, from family members; veterans who returned from U.S. war-making with PTSD; male and female elders whose Social Security benefits cannot keep up with rising rents; families with children who experience unemployment or extraordinary medical expanses and cannot pay their rents or mortgages; felons who have paid their debt to society but are now rejected by employers and landlords; people with mental or physical disabilities; gay and trans youth who have been thrown out of their homes by their parents;  and folks who have become locked into addictions to drugs including alcohol.",toxic,homosexual_gay_or_lesbian
275752,"This boils down to basic world views about life and the purpose for existence.  Planned Parenthood has a published world view, which supports their moral justification of abortion and homosexuality.  They are a propaganda machine for their world view, which stands in direct contrast to the Christian world view.  They want to be in your school pushing their belief, as if they were facts and your children won't even know when they have stepped out in faith in such beliefs, until it's too late.  The abortion rights issue is a bright light that exposes the intents of the heart, it shows you what you have believed and the ramifications of such beliefs.",non-toxic,homosexual_gay_or_lesbian
275893,"good points mister gay, our mayor spendowitz better get on the job eh.",toxic,homosexual_gay_or_lesbian
276399,"Springsteen publicly supported gay marriage and gay adoption in 1996, in the course of a discussion of what he learned from his own relationship mistakes about the importance of marriage, and from his own kids about what makes a good parent.

It's not clear to me how you imagine it possible to be an authentic working class musician making authentic working class music, if the music by its authenticity earns profit, and thereby pulls the musician out of the working class and makes his music a lie. 

After charging inauthenticity, you suggest Springsteen ought to tell the story of the contemporary service class instead of the lost manufacturing class, but Springsteen writes the story he knows, not the story that needs to be told; the latter, your suggestion, would be inauthentic.

You've forsaken an opportunity to offer an apology for or qualification of your first article in favor of imagining yourself as a victim of trolling and a soothsayer coincidentally contradicted by new events.",non-toxic,homosexual_gay_or_lesbian
